policy_id,premium,claim_amount,fraud_flag,region,insurance_type,anomaly_score,predicted_fraud
sdv-id-LAdxFx,15614.53,2500.54,0,GB,auto,0.17133303201407618,0
sdv-id-AhGAdU,16486.84,2640.0,0,GB,auto,0.1710291661037977,0
sdv-id-NxWHVX,19638.18,16243.36,1,AJK,auto,0.17642916209822934,0
sdv-id-OEKTXs,7358.53,25216.0,1,GB,auto,0.01957969426480355,0
sdv-id-gpYEYH,16104.68,2417.33,0,GB,auto,0.1608272794105301,0
sdv-id-zHLFET,6721.43,19229.8,0,Punjab,auto,0.06144737803041289,0
sdv-id-TamSVF,29121.74,3714.59,0,GB,auto,0.16590102061217082,0
sdv-id-WMJYQS,18503.02,13578.54,0,Sindh,auto,0.16744795686351327,0
sdv-id-lBRUQc,13897.26,2738.84,0,Balochistan,auto,0.17084690795840812,0
sdv-id-FgJDXg,11438.1,14405.74,0,GB,auto,0.147438784213678,0
sdv-id-sssjLk,17154.66,3136.73,0,Punjab,auto,0.1870737154914453,0
sdv-id-DtODnU,52258.69,9014.36,0,Sindh,auto,0.04013076679362548,0
sdv-id-uooByd,12785.34,3470.42,0,AJK,auto,0.17422939515586322,0
sdv-id-IGDWeh,18478.15,25032.5,0,AJK,auto,0.12293022771490669,0
sdv-id-xGVdlU,15689.6,12966.2,1,AJK,auto,0.16794577748573847,0
sdv-id-OKfYNz,27214.61,26208.53,0,Sindh,auto,0.09549491400381632,0
sdv-id-KjqYGF,14508.71,15581.32,0,GB,auto,0.17156555055905465,0
sdv-id-stHwUH,15595.47,5798.6,0,GB,auto,0.1891535059204706,0
sdv-id-KmhcDY,34342.16,3163.14,1,KPK,auto,0.1359777141726859,0
sdv-id-CFqdHW,17099.87,5277.88,1,GB,auto,0.19272072643569532,0
sdv-id-asrquy,22055.62,4810.86,0,KPK,auto,0.18904392967995498,0
sdv-id-snqmLh,35441.06,12695.07,0,AJK,auto,0.11777466074160609,0
sdv-id-SQrqaz,14190.44,6710.68,0,Balochistan,auto,0.1850426234828486,0
sdv-id-KHZCUo,40074.41,2257.11,0,Balochistan,auto,0.096275270688989,0
sdv-id-FIKxKx,17151.47,26000.2,0,GB,auto,0.12132534346537543,0
sdv-id-OefoNc,15966.17,5552.06,0,KPK,auto,0.184700889994745,0
sdv-id-SepaOC,15572.66,4602.08,0,GB,auto,0.187183212354589,0
sdv-id-mVtxKQ,26532.46,19694.18,0,KPK,auto,0.12943154551453,0
sdv-id-zJzJRT,13074.36,2596.81,0,GB,auto,0.17157366722153838,0
sdv-id-iCHrpk,12268.42,6043.34,0,Punjab,auto,0.17228688515347934,0
sdv-id-WEnVka,12076.01,22108.8,0,Sindh,auto,0.1200114692214087,0
sdv-id-fEbJjN,13260.39,21498.21,1,GB,auto,0.1322051371755495,0
sdv-id-tAjlFR,14278.84,29085.5,0,Punjab,auto,0.08334584219176677,0
sdv-id-VeggFk,17785.77,6797.18,0,GB,auto,0.1950829930870317,0
sdv-id-KtiAgz,15304.28,6391.59,0,AJK,auto,0.1884051240952137,0
sdv-id-upcEYA,29408.88,19051.75,0,GB,auto,0.1183223013008809,0
sdv-id-eiqOVj,20692.16,22774.65,0,Balochistan,auto,0.1373047291068391,0
sdv-id-SJfNFp,14290.09,15093.54,0,GB,auto,0.16501648018529536,0
sdv-id-SjbIob,20786.53,1827.98,0,Punjab,auto,0.16853504630364508,0
sdv-id-fgTKpy,19634.11,6318.51,0,AJK,auto,0.19791861549223855,0
sdv-id-ynntyZ,14543.35,25225.11,1,AJK,auto,0.11534470894284088,0
sdv-id-HgzrLy,10997.13,19914.06,0,AJK,auto,0.1338845883848745,0
sdv-id-dpiQKi,30551.79,3301.22,0,Sindh,auto,0.15786159762694912,0
sdv-id-dWTvPp,70063.74,4917.97,1,GB,auto,-0.05855796511486544,1
sdv-id-IyWRJP,25859.86,22871.26,1,GB,auto,0.11816951177847917,0
sdv-id-wptiSQ,24639.87,12876.98,0,AJK,auto,0.1554780136530215,0
sdv-id-vqketG,11935.53,4522.65,0,GB,auto,0.1773198077855242,0
sdv-id-ViMhEM,9197.93,6624.77,0,KPK,auto,0.14302375059785033,0
sdv-id-QoqUGq,25004.31,1938.14,0,Sindh,auto,0.1561962664141176,0
sdv-id-TmcgrV,15337.08,2765.48,0,Punjab,auto,0.17435800993162925,0
sdv-id-nnnOAv,17193.97,38145.65,0,Sindh,auto,0.025678041206233626,0
sdv-id-YxHQbE,21050.11,4011.11,0,KPK,auto,0.1920674612552648,0
sdv-id-JSchAS,16548.13,10525.38,1,AJK,auto,0.178196801601178,0
sdv-id-YYUfMS,20608.36,40924.12,0,Balochistan,auto,-0.003787530766520053,1
sdv-id-APuJvB,37604.94,16940.3,0,GB,auto,0.09444815782885818,0
sdv-id-fWUrSt,13949.1,7327.22,0,Punjab,auto,0.18754603914450152,0
sdv-id-oAPBoR,14699.97,18154.32,0,GB,auto,0.16018247624635817,0
sdv-id-DpHhJS,17859.52,21510.54,0,Sindh,auto,0.14934022779198441,0
sdv-id-dteJEs,16046.73,9001.0,0,KPK,auto,0.18117537584342092,0
sdv-id-ojKRvF,25398.92,10726.43,0,AJK,auto,0.15875496359120883,0
sdv-id-YnHSaq,19070.77,40894.46,0,AJK,auto,-3.542216333363157e-05,1
sdv-id-sWBgbq,62016.16,4737.2,0,AJK,auto,-0.019833607556403732,1
sdv-id-CberBN,14165.65,11318.77,0,AJK,auto,0.17912363164724548,0
sdv-id-LpOmDL,11349.99,36187.23,0,Balochistan,auto,-0.0066774506505082876,1
sdv-id-PUPvPw,11078.67,15260.87,0,Punjab,auto,0.1461649811171395,0
sdv-id-smBPCa,9409.34,2807.48,0,GB,auto,0.1332738683126471,0
sdv-id-cWLTuM,13895.51,10205.69,0,GB,auto,0.17528737550372103,0
sdv-id-crAqGg,31001.67,4557.61,0,Balochistan,auto,0.15261979474321935,0
sdv-id-DCLnsv,15060.13,4682.38,0,GB,auto,0.1865661275193266,0
sdv-id-dUeeBN,17671.94,4762.0,1,GB,auto,0.19557576843098895,0
sdv-id-wjFLYg,18998.33,20537.3,0,Punjab,auto,0.15418753955644754,0
sdv-id-XdbfRG,9574.35,14863.82,0,GB,auto,0.12367085613155665,0
sdv-id-GCkpPv,18240.63,21842.8,0,Punjab,auto,0.14931864750789137,0
sdv-id-WZSQOQ,21922.38,15082.94,0,Punjab,auto,0.1663753715704091,0
sdv-id-UXxhwn,13005.7,5623.3,0,KPK,auto,0.17602960461434258,0
sdv-id-ExSZSQ,11052.14,10199.43,0,GB,auto,0.15974376988366834,0
sdv-id-ikWTLd,17774.67,9128.12,0,Balochistan,auto,0.19091223371949662,0
sdv-id-dnlGXo,25125.18,15700.14,0,KPK,auto,0.15677682694010353,0
sdv-id-PABNLM,22114.37,7259.42,0,Punjab,auto,0.19253599793904003,0
sdv-id-HFRufC,20637.6,5096.57,0,AJK,auto,0.19585658438045273,0
sdv-id-vquRWj,26260.02,7120.09,0,Punjab,auto,0.1682337552304079,0
sdv-id-lncnYt,23830.39,560.1,0,GB,auto,0.08195219283136135,0
sdv-id-nCihON,18605.58,8426.77,0,GB,auto,0.19052512271417116,0
sdv-id-feLWUt,19512.42,3990.25,0,AJK,auto,0.19663784085462965,0
sdv-id-nJxYZc,16957.15,12758.71,0,GB,auto,0.17267709603654724,0
sdv-id-bOThPr,30965.58,13670.49,1,GB,auto,0.11876187046531278,0
sdv-id-Kwqphp,6054.25,8325.55,0,GB,auto,0.10248058429140239,0
sdv-id-FKgENX,22230.14,4718.94,0,KPK,auto,0.18245592731141724,0
sdv-id-xLeXjf,20544.28,17788.61,0,KPK,auto,0.16571933240804765,0
sdv-id-YPtIqK,24037.08,21588.96,0,Balochistan,auto,0.13642132110980598,0
sdv-id-qNdiIu,11788.89,8250.86,0,Punjab,auto,0.17814174039346864,0
sdv-id-AwGfiK,11021.07,8574.45,0,GB,auto,0.16513724797636314,0
sdv-id-jGRNdd,60340.1,13503.22,0,KPK,auto,-0.043125926206125875,1
sdv-id-DmhICE,17050.51,370.52,0,GB,auto,0.08206362583625726,0
sdv-id-bhKbqy,9794.34,14206.22,0,AJK,auto,0.12175982769312982,0
sdv-id-XPSoMW,27142.18,12903.12,0,GB,auto,0.14149398073905123,0
sdv-id-HwsFzG,21593.01,1368.23,1,Balochistan,auto,0.1385555249226011,0
sdv-id-vhmxDv,24582.15,21969.44,0,Punjab,auto,0.13200426991551667,0
sdv-id-jApKyA,10758.1,4889.77,0,Punjab,auto,0.1695002907024053,0
sdv-id-IUMplT,19647.57,7873.51,1,GB,auto,0.19889897416500024,0
sdv-id-ZgTOGs,21554.97,1874.07,0,Sindh,auto,0.1657153509880584,0
sdv-id-cLLWmp,16560.3,8571.33,0,Balochistan,auto,0.18051477505267793,0
sdv-id-Nsecdk,18629.47,7202.64,0,KPK,auto,0.19483802574936449,0
sdv-id-aTTAXs,14688.45,1844.17,0,GB,auto,0.15293031356741954,0
sdv-id-dnMyRL,28178.74,4312.05,0,AJK,auto,0.1638500868143854,0
sdv-id-tzydtY,21441.32,12121.18,0,GB,auto,0.17779808536449693,0
sdv-id-sOudpw,23244.18,33785.98,0,Punjab,auto,0.04992626123135202,0
sdv-id-qjipVo,25066.0,3339.39,0,Punjab,auto,0.17555507789151126,0
sdv-id-iGSxdK,24212.9,16715.32,0,Punjab,auto,0.16258989408311525,0
sdv-id-snZOxj,24122.82,6135.65,0,Punjab,auto,0.18403231978277945,0
sdv-id-XaUycc,16149.19,13434.83,0,Balochistan,auto,0.15968758314820186,0
sdv-id-MTCqzO,26524.04,4700.64,0,Punjab,auto,0.1655085646493915,0
sdv-id-PcgkqG,11628.63,10292.97,0,Punjab,auto,0.15928373042154764,0
sdv-id-SqQBWv,26364.23,8515.1,0,Sindh,auto,0.1591110450193396,0
sdv-id-CHrqsl,16060.13,22657.58,0,AJK,auto,0.13940861199693155,0
sdv-id-UcOSaY,13016.8,6034.93,1,GB,auto,0.1763305877160941,0
sdv-id-YVtIGT,40002.37,18117.24,0,Balochistan,auto,0.07982343174118067,0
sdv-id-KffNSn,21795.52,1910.96,1,GB,auto,0.16584021035545188,0
sdv-id-FuCLHe,20666.98,9348.28,0,KPK,auto,0.1876894254314629,0
sdv-id-zgGKfy,25264.69,2047.7,0,GB,auto,0.15678053115376694,0
sdv-id-BtKout,44928.53,20285.74,0,Balochistan,auto,0.05391801613065994,0
sdv-id-tuIdDQ,20780.79,9126.61,0,AJK,auto,0.18754158154057549,0
sdv-id-FBmaVw,6141.15,2290.4,0,Punjab,auto,0.08084928966111526,0
sdv-id-BDJbeJ,10362.48,3398.42,0,Punjab,auto,0.15559144671933434,0
sdv-id-AMbfXQ,30806.13,14428.38,0,Sindh,auto,0.1257160413047474,0
sdv-id-oPeNMd,30818.82,1047.86,0,Balochistan,auto,0.07663745038025993,0
sdv-id-ylTiUH,53728.58,5662.52,0,AJK,auto,0.037404590729978704,0
sdv-id-YvlKlo,20637.74,8836.1,0,GB,auto,0.18618110913660751,0
sdv-id-KeszbV,26558.43,8320.45,1,GB,auto,0.16435782575151775,0
sdv-id-UKbBLl,17004.49,6479.07,0,Sindh,auto,0.1894369886419478,0
sdv-id-YwAazJ,24367.24,14213.6,0,GB,auto,0.1567094709459506,0
sdv-id-nCUtyF,20837.51,5593.05,0,Punjab,auto,0.192824492698224,0
sdv-id-DtoIJw,7832.8,18717.83,1,KPK,auto,0.06722048606053688,0
sdv-id-HQboKY,43761.37,21343.86,0,Balochistan,auto,0.044370613264627656,0
sdv-id-qqDfhl,30278.8,13500.13,1,GB,auto,0.1152040466971816,0
sdv-id-ZWXDHw,11416.94,2735.14,0,KPK,auto,0.15213110847142275,0
sdv-id-VuYADh,22846.24,18204.33,0,AJK,auto,0.15774795371837613,0
sdv-id-ewzNVo,24777.64,18551.42,0,AJK,auto,0.14735561447747858,0
sdv-id-hQuENZ,18704.01,11528.47,0,KPK,auto,0.1821350615377365,0
sdv-id-MUczjc,32066.42,17812.78,0,Sindh,auto,0.10879831025195852,0
sdv-id-rTaSsg,22150.05,3711.74,0,Sindh,auto,0.1880612270667642,0
sdv-id-NxbYDV,8239.1,1201.62,0,KPK,auto,0.06994939050642535,0
sdv-id-uWwNnt,26378.26,5741.42,0,Sindh,auto,0.17596541345331218,0
sdv-id-rmgoNH,40460.08,5301.54,0,AJK,auto,0.1184753457215933,0
sdv-id-paMPBH,7182.8,15314.12,1,Sindh,auto,0.0913710324587893,0
sdv-id-vOblZs,7135.44,18029.67,0,KPK,auto,0.06839234854924792,0
sdv-id-LfUXGZ,17526.98,4427.62,0,Balochistan,auto,0.19369523116415988,0
sdv-id-xxhKwB,26363.44,5629.17,0,Punjab,auto,0.17027275377394713,0
sdv-id-sPzYfl,37641.42,24870.71,1,AJK,auto,0.04356694228083413,0
sdv-id-rzZwiA,22188.38,13339.58,1,Sindh,auto,0.1597590220984279,0
sdv-id-sfBMcy,36899.79,5071.8,0,Balochistan,auto,0.12823758871180868,0
sdv-id-byAXKu,14712.14,7782.2,0,GB,auto,0.18993787412656693,0
sdv-id-PtgIeP,9158.87,5221.98,0,GB,auto,0.13949701220187205,0
sdv-id-nriynW,6548.48,5392.96,0,Punjab,auto,0.11597926799878494,0
sdv-id-qhuQCy,15816.24,4728.75,0,GB,auto,0.1838479354224561,0
sdv-id-zkCYSp,16828.36,6063.46,1,GB,auto,0.18506694864939444,0
sdv-id-ESZakN,48128.54,41112.43,0,AJK,auto,-0.09889112209688444,1
sdv-id-lTHWGr,18253.35,8871.7,0,Punjab,auto,0.19300468029060408,0
sdv-id-heoRkU,12315.63,4722.43,0,KPK,auto,0.17844026567617122,0
sdv-id-WBNBbe,13934.41,40024.21,0,Punjab,auto,-0.011370282776352103,1
sdv-id-zvjOQl,20766.9,4983.77,0,Sindh,auto,0.197175682752398,0
sdv-id-BcPSZh,16181.95,8001.0,0,AJK,auto,0.18418741890437146,0
sdv-id-WnKdos,22268.23,4734.29,0,GB,auto,0.18134869823729222,0
sdv-id-CxcOgs,16949.45,11463.78,0,KPK,auto,0.17969639736652854,0
sdv-id-KVfLDi,9491.28,7933.76,0,Punjab,auto,0.15102532562026721,0
sdv-id-YGAZrr,35481.59,21644.47,0,AJK,auto,0.08055054852190269,0
sdv-id-apASXT,15232.73,21617.2,0,AJK,auto,0.1460914683254418,0
sdv-id-HXGnTk,47824.68,9726.84,0,Balochistan,auto,0.06895279064835214,0
sdv-id-nShrbC,22820.86,8982.56,0,Balochistan,auto,0.17908004857684517,0
sdv-id-HxVkiW,15193.09,1581.91,1,GB,auto,0.14280619384314974,0
sdv-id-BVBBxi,25719.18,1412.5,0,Balochistan,auto,0.1284281267202269,0
sdv-id-xrUlgT,11336.94,2631.09,0,Punjab,auto,0.14959288040909813,0
sdv-id-hlPsrY,18676.35,2240.59,0,Punjab,auto,0.17217019861741106,0
sdv-id-jvcBRp,38192.92,18857.69,1,GB,auto,0.0844215977379339,0
sdv-id-jJqQZR,21980.56,3166.34,0,KPK,auto,0.1833203510666716,0
sdv-id-JzvTeu,20705.0,4852.77,0,GB,auto,0.19541898136476238,0
sdv-id-IKzGnx,24378.35,23966.32,0,Sindh,auto,0.1322684485871377,0
sdv-id-XFJTeO,37766.99,6488.39,0,Punjab,auto,0.12687369603374227,0
sdv-id-jSnUiz,38712.36,6653.82,0,Balochistan,auto,0.12258131706685915,0
sdv-id-yjjJlg,19659.15,8592.79,0,Balochistan,auto,0.18697745484785283,0
sdv-id-oOFgOx,16436.59,874.01,0,KPK,auto,0.10606083883616296,0
sdv-id-uKptCo,40698.71,9284.95,0,GB,auto,0.11518420533213719,0
sdv-id-TpVrNf,9350.41,2879.58,0,Punjab,auto,0.13765756733133244,0
sdv-id-RdoGfM,15387.44,52075.03,1,AJK,auto,-0.05741875360818882,1
sdv-id-tmUQzE,23742.31,24119.1,0,Sindh,auto,0.1280274640533901,0
sdv-id-QuWdMe,29225.48,3537.64,0,KPK,auto,0.16429222594629062,0
sdv-id-XGkoAy,21427.9,6895.43,0,Balochistan,auto,0.1952947930247136,0
sdv-id-tuLXgV,24048.4,8708.49,0,Balochistan,auto,0.17332181011511777,0
sdv-id-UswBlT,16035.39,6110.52,0,Sindh,auto,0.1821169571859807,0
sdv-id-GvIsOk,20317.43,5488.06,0,Punjab,auto,0.19994873629334614,0
sdv-id-nKTjrP,27182.87,6388.06,0,AJK,auto,0.16942519802174494,0
sdv-id-FOKZCW,5753.56,8721.52,0,KPK,auto,0.09164898471824667,0
sdv-id-GaJjUL,11193.71,10260.1,0,Punjab,auto,0.15665291874979426,0
sdv-id-UyTQbV,38653.3,15729.64,0,Sindh,auto,0.09707479416434239,0
sdv-id-FVpNGg,45251.06,5207.76,0,Balochistan,auto,0.0955611946162252,0
sdv-id-Ighsqj,17832.2,2609.6,0,Balochistan,auto,0.18204468872965734,0
sdv-id-DXNKsl,27343.38,4343.67,0,Balochistan,auto,0.1698274994509376,0
sdv-id-FOsKHk,6294.55,4529.33,0,KPK,auto,0.11299710650336736,0
sdv-id-XedTKX,45705.61,4903.14,0,KPK,auto,0.0934700691473968,0
sdv-id-oAPuUi,39939.09,18926.61,0,Balochistan,auto,0.07816026056056335,0
sdv-id-GxRZBb,13944.83,6330.63,0,Sindh,auto,0.18128380074539313,0
sdv-id-fNcxai,10860.8,12447.98,0,AJK,auto,0.15665098095190527,0
sdv-id-VpZrfA,11823.67,24153.64,0,GB,auto,0.09980824130813154,0
sdv-id-CeNklU,21223.33,12466.44,0,KPK,auto,0.1741634069584096,0
sdv-id-vZrEKD,15853.56,7376.17,0,GB,auto,0.18982363174354816,0
sdv-id-fpAzpA,20632.47,24272.46,0,Sindh,auto,0.12775898937947278,0
sdv-id-yjeAXb,25548.92,1563.92,0,Punjab,auto,0.13906316600549473,0
sdv-id-nUKTuq,12895.18,12503.66,0,Punjab,auto,0.1654388755205385,0
sdv-id-sRMmmP,23392.05,75327.47,0,Sindh,auto,-0.12771741716819007,1
sdv-id-WYIoQC,22599.84,3589.25,0,Balochistan,auto,0.18379898053686422,0
sdv-id-xQulOc,10522.4,37110.28,0,AJK,auto,-0.015951891548301456,1
sdv-id-VhUrVE,8044.14,3201.13,0,AJK,auto,0.12151364401539005,0
sdv-id-GlgbLT,13870.97,4746.13,0,GB,auto,0.1875376791516386,0
sdv-id-jATOwu,20787.97,6931.21,0,GB,auto,0.1962550771350393,0
sdv-id-ensXbK,49369.6,6817.9,0,KPK,auto,0.06773846433065422,0
sdv-id-IIGAvw,10634.13,20699.22,0,GB,auto,0.12417709444105846,0
sdv-id-eFFIAT,24276.53,8899.92,0,KPK,auto,0.1778088141513946,0
sdv-id-TZUHJA,25394.6,6047.56,0,GB,auto,0.17659554359189117,0
sdv-id-dbQULM,20951.38,27554.99,0,GB,auto,0.1077787312082848,0
sdv-id-ApYRGl,28458.23,4498.84,0,AJK,auto,0.1619436708167058,0
sdv-id-XHOhJN,21010.0,15087.09,0,KPK,auto,0.16706884932342486,0
sdv-id-JkpcFp,17501.95,18936.13,0,AJK,auto,0.1618037011723581,0
sdv-id-jjimyx,19341.76,14078.9,1,AJK,auto,0.17359866031679172,0
sdv-id-uyBuBq,15878.25,4508.97,0,AJK,auto,0.18731526591926906,0
sdv-id-ejXOYS,11931.3,3190.72,1,KPK,auto,0.1643935632451885,0
sdv-id-mNqrQO,4715.18,5699.43,0,Sindh,auto,0.06939061925780188,0
sdv-id-peSJba,24417.99,11378.28,0,Sindh,auto,0.16643566671445909,0
sdv-id-lGdIkJ,9768.01,9156.8,0,Punjab,auto,0.14736431344669537,0
sdv-id-TbWgCO,12479.97,4155.01,1,AJK,auto,0.17951481640035455,0
sdv-id-zOordC,39459.53,38957.21,0,GB,auto,-0.070383305361989,1
sdv-id-aOHHig,20297.71,18898.03,0,Sindh,auto,0.15855324406189408,0
sdv-id-IiJbUI,14000.22,16025.65,0,KPK,auto,0.16947396283323063,0
sdv-id-ECCGUo,26092.27,18504.04,0,Balochistan,auto,0.13657850993704396,0
sdv-id-jFNiyh,31803.57,5519.36,0,Punjab,auto,0.15282455385586063,0
sdv-id-VnAfpj,24238.27,17146.15,0,Balochistan,auto,0.16086519492982637,0
sdv-id-vOMaaq,14242.86,14663.29,1,AJK,auto,0.16519522743358633,0
sdv-id-gTuqoa,8419.25,36039.39,0,AJK,auto,-0.03951516899190621,1
sdv-id-tmjNxw,15829.98,9406.0,0,KPK,auto,0.18185771240045018,0
sdv-id-QDOmUk,18151.99,12509.06,0,GB,auto,0.17747577689494237,0
sdv-id-RNoimH,41357.93,6795.96,0,Balochistan,auto,0.10094342484669228,0
sdv-id-LquJvO,7360.55,6704.44,0,Sindh,auto,0.12551319487399876,0
sdv-id-uPIqNr,14050.82,6450.21,0,AJK,auto,0.18085972936508177,0
sdv-id-NgaDZn,22479.4,2325.2,0,AJK,auto,0.1705412985398218,0
sdv-id-xXJWAV,14767.65,8173.18,0,Sindh,auto,0.1864363615699045,0
sdv-id-CjoIHd,26500.07,9535.18,0,GB,auto,0.15872422402429992,0
sdv-id-FVLaEq,6722.67,15836.69,1,GB,auto,0.0918277950163115,0
sdv-id-eCMJws,27366.86,9025.54,1,GB,auto,0.15878158102148654,0
sdv-id-ybIxBF,20651.16,18802.02,0,KPK,auto,0.15794597703132607,0
sdv-id-eJojic,23760.97,3388.43,1,GB,auto,0.17924498017235985,0
sdv-id-aEMTaL,26851.5,4365.25,0,Punjab,auto,0.16971978881386596,0
sdv-id-wlrvCP,15580.66,17722.51,0,AJK,auto,0.16289929860180974,0
sdv-id-XsLuFj,25760.01,33916.82,0,Punjab,auto,0.038014430477621985,0
sdv-id-HoDBhz,14017.67,17552.53,0,AJK,auto,0.16601558897804686,0
sdv-id-kGCjSW,33411.55,11038.08,0,KPK,auto,0.12052686580104505,0
sdv-id-nfAIwE,17378.59,20621.63,1,GB,auto,0.15433994984832494,0
sdv-id-EUWzcm,14367.08,18570.83,0,Punjab,auto,0.15251330293077214,0
sdv-id-RDIXyF,19114.54,25807.15,0,Balochistan,auto,0.13028430453863554,0
sdv-id-DmEuHK,17532.24,29235.05,1,GB,auto,0.09898630556639265,0
sdv-id-ozhFvQ,18200.93,25137.81,0,Balochistan,auto,0.12481128331066293,0
sdv-id-nQjfor,25186.12,5027.48,0,AJK,auto,0.17688748481045374,0
sdv-id-xeppOk,26834.05,3164.4,1,KPK,auto,0.16589166225894864,0
sdv-id-hOmSZw,25806.66,7901.66,0,AJK,auto,0.17106575315414868,0
sdv-id-jDHMUo,13036.37,1840.59,0,AJK,auto,0.14958373600032965,0
sdv-id-lPUrnv,25292.94,37580.7,0,Balochistan,auto,0.01853141639495204,0
sdv-id-lFYDwt,29294.01,4879.38,0,GB,auto,0.1620007523523746,0
sdv-id-YhtjnD,69945.53,2997.35,0,GB,auto,-0.0619338952872448,1
sdv-id-qwKecI,36637.38,24015.77,0,KPK,auto,0.05280381405414303,0
sdv-id-DdjGCQ,35976.44,23564.36,0,KPK,auto,0.06461910888228717,0
sdv-id-OYXwfQ,19815.53,3239.7,0,Balochistan,auto,0.1890831694407717,0
sdv-id-kpodfT,9474.43,19903.95,0,Punjab,auto,0.10621854217558785,0
sdv-id-QzcIRV,9441.96,49816.72,0,AJK,auto,-0.08871981252245653,1
sdv-id-hitmjv,22867.64,6548.65,0,GB,auto,0.1840445761908398,0
sdv-id-RVdhlH,23812.21,46898.12,0,AJK,auto,-0.06435504204961795,1
sdv-id-vErBxI,15847.48,13136.39,0,AJK,auto,0.16750614945727343,0
sdv-id-qJhAYI,13357.26,19926.7,0,Sindh,auto,0.14493954412497595,0
sdv-id-VDMBsz,56940.91,22175.35,0,Sindh,auto,-0.03172642759875788,1
sdv-id-fywIQQ,13257.48,1707.02,0,Punjab,auto,0.14179109815819224,0
sdv-id-qxmwXS,39744.48,1241.02,0,KPK,auto,0.06101213639997183,0
sdv-id-dVuILq,27565.61,31781.52,0,AJK,auto,0.04376371429071335,0
sdv-id-LBGPxc,43760.02,3858.19,0,KPK,auto,0.09765839835461526,0
sdv-id-mZoLWK,15272.09,11444.62,1,AJK,auto,0.1800056112773688,0
sdv-id-hzaptP,15174.54,4491.14,1,KPK,auto,0.188443855775485,0
sdv-id-geQqLl,46810.01,5877.74,0,AJK,auto,0.08222914949213322,0
sdv-id-WhxIRI,35588.82,9180.02,0,AJK,auto,0.13784259653628667,0
sdv-id-EJJKxc,13896.85,8922.79,0,GB,auto,0.182286930260736,0
sdv-id-mkaaxh,3687.43,3222.42,0,KPK,auto,0.038663717150599464,0
sdv-id-pHvFxb,16111.89,7571.98,0,Balochistan,auto,0.18882625712697826,0
sdv-id-GZsWOJ,16081.41,13330.44,1,Sindh,auto,0.16199522758207652,0
sdv-id-eDCnJG,23040.88,4298.4,0,KPK,auto,0.1829538792846238,0
sdv-id-DXgGUD,13481.15,18429.29,0,Sindh,auto,0.1501849279650152,0
sdv-id-zODDzW,11637.17,25473.79,1,KPK,auto,0.08311623438276616,0
sdv-id-CvoIjS,21038.31,20677.6,0,AJK,auto,0.15156541613227936,0
sdv-id-Omfklu,18078.02,5615.04,0,KPK,auto,0.19351790819276105,0
sdv-id-mQyALL,18205.1,3403.7,0,GB,auto,0.18987452981446523,0
sdv-id-ySKySe,9034.74,9190.19,1,KPK,auto,0.13650908725002797,0
sdv-id-nKrzUn,16473.4,4057.97,0,Balochistan,auto,0.1863544302759471,0
sdv-id-ZgTHLE,23438.22,6979.77,0,AJK,auto,0.18510254742422283,0
sdv-id-mBINke,24297.35,4174.78,0,GB,auto,0.1833796851826836,0
sdv-id-bcuQyk,30984.64,17964.43,0,Balochistan,auto,0.11538632116096659,0
sdv-id-gqnAbh,23912.2,2812.29,0,Punjab,auto,0.17331154850359282,0
sdv-id-sOQBZP,27445.73,1014.56,0,KPK,auto,0.09341742172176531,0
sdv-id-kaMLSu,22617.69,12160.23,0,Balochistan,auto,0.16965084736602254,0
sdv-id-TaOzqj,22288.02,9571.57,0,Punjab,auto,0.17996462989802386,0
sdv-id-qoHWvK,13198.26,7042.31,0,AJK,auto,0.18916165675831553,0
sdv-id-xLtiuk,11371.95,30358.04,0,GB,auto,0.04498197590289432,0
sdv-id-NNvUjO,28707.5,6904.61,0,Punjab,auto,0.16227335819604116,0
sdv-id-wQEwXj,10687.51,6788.21,0,Punjab,auto,0.167021295371993,0
sdv-id-QHQVwi,4670.41,31029.91,0,Punjab,auto,-0.04188737176434265,1
sdv-id-onjsxJ,22610.54,8565.86,0,GB,auto,0.17571693304050928,0
sdv-id-OIONtx,38114.37,25745.63,0,Sindh,auto,0.032188406269667014,0
sdv-id-AhzyKB,39582.28,9817.84,0,Balochistan,auto,0.10914195845134339,0
sdv-id-PBQZqk,21956.43,9094.89,0,Balochistan,auto,0.18200185408108216,0
sdv-id-xlmRuU,6732.36,21822.43,0,Sindh,auto,0.051898675363895586,0
sdv-id-hpPENi,34634.93,8257.24,0,Punjab,auto,0.14023648849082526,0
sdv-id-XeqycB,20972.61,9461.11,0,Punjab,auto,0.18510820755157764,0
sdv-id-byvZJg,65562.35,4004.61,0,Balochistan,auto,-0.032387214565280376,1
sdv-id-MVxmzZ,14327.22,8585.69,0,GB,auto,0.17851433655279697,0
sdv-id-CtvKrZ,18283.11,1980.34,0,GB,auto,0.16360584066892853,0
sdv-id-rNFsJP,35283.14,9830.27,0,Punjab,auto,0.1333094672017775,0
sdv-id-tqrJdb,9996.67,17975.16,1,Punjab,auto,0.12341195662082621,0
sdv-id-dRPwws,8792.49,11275.7,0,KPK,auto,0.13090804964702535,0
sdv-id-qxHfTM,14785.68,4412.55,0,GB,auto,0.189583351189195,0
sdv-id-RtlbHg,19860.35,5623.29,0,Punjab,auto,0.19471528430679474,0
sdv-id-JKPwUH,44354.57,14975.32,0,GB,auto,0.0683705450917308,0
